2023-08-15 11:57:30 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 11:57:30 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 11:57:30 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 557169849000

2023-08-15 11:57:30 [1ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 2

2023-08-15 12:00:30 [180351ms]	[ERROR]	[intercept]	src/monitor.cc:930	[Monitor::wait]: tracee normally exited ./example/bin/test_dynamic pid:  17679 status: 0

2023-08-15 12:00:30 [180351ms]	[ERROR]	[intercept]	src/target.cc:54	[BreakPoint::disable]: peek instruction (139666225257744) content failed!errno: No such process

2023-08-15 12:00:30 [180351ms]	[ERROR]	[intercept]	src/target.cc:54	[BreakPoint::disable]: peek instruction (139666225892800) content failed!errno: No such process

2023-08-15 12:17:07 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: sleepsuccess, symbol index in .dynsymis 6no error

2023-08-15 12:17:07 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 6, index of rela is 1no error

2023-08-15 12:17:07 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 12:17:07 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 12:17:07 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 5599533e9000

2023-08-15 12:17:07 [1ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 2

2023-08-15 12:28:21 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: sleepsuccess, symbol index in .dynsymis 6no error

2023-08-15 12:28:21 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 6, index of rela is 1no error

2023-08-15 12:28:21 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

